id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,detailed-label
17.0,17832,19407.0,37215,1,0,0.000233,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
12.0,36097,11170.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,10803,22258.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
9.0,37333,11392.0,62336,1,0,99.0,99,99,12,99,99,0,1.0,0,0,0,0,1.0,10
11.0,63420,1574.0,2323,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
17.0,18344,6880.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
11.0,38370,7155.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
11.0,63420,4476.0,2323,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
11.0,38114,820.0,8081,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
11.0,38370,6640.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
15.0,43763,25026.0,3196,2,0,99.0,99,99,0,99,99,0,2.0,1,40,0,0,0.0,0
17.0,17576,35079.0,8081,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
17.0,18344,20159.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
10.0,43330,2000.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
10.0,3459,23061.0,80,1,0,0.728566,0,0,8,99,99,0,5.0,3,120,0,0,1.0,10
17.0,18344,8981.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,18344,7529.0,52869,1,0,4e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,18344,19269.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
11.0,38370,9822.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
8.0,44434,12405.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18344,25855.0,52869,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
11.0,38370,28269.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
10.0,42616,1640.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
11.0,63420,13188.0,23,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
11.0,38370,17485.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
17.0,18344,26326.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
9.0,32097,11392.0,62336,1,0,99.0,99,99,12,99,99,0,1.0,0,0,0,0,1.0,10
8.0,42105,13621.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,54776,35920.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
9.0,44675,11392.0,62336,1,0,99.0,99,99,12,99,99,0,1.0,0,0,0,0,1.0,10
12.0,28704,6084.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,18088,22086.0,80,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
17.0,17832,27497.0,37215,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
12.0,32751,33370.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
16.0,5526,12794.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
17.0,17832,19902.0,37215,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
17.0,18344,9286.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
8.0,55522,35791.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,17832,17018.0,37215,1,0,1e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
12.0,36097,23540.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,50708,34971.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,50708,4133.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
10.0,42818,23061.0,80,1,0,4.852,0,0,8,99,99,0,5.0,7,280,0,0,1.0,10
16.0,5526,24835.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
10.0,59340,4393.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
11.0,38370,6217.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
11.0,44002,6669.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
10.0,53236,22941.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
11.0,38370,6842.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
16.0,5526,23321.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
17.0,18344,28204.0,52869,1,0,1e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
10.0,56446,31930.0,992,1,0,4.515423,0,0,8,99,99,0,5.0,5,200,0,0,1.0,10
8.0,35985,31966.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
11.0,38370,29913.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
17.0,17576,34202.0,8081,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
12.0,28704,250.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
10.0,58656,21497.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
11.0,38370,6981.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
17.0,18344,7444.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,11315,35671.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18344,17443.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,36097,1642.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,25542,6114.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,18344,28698.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,36097,33196.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
11.0,38370,8459.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,52458,21187.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,55288,21702.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
8.0,40200,830.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18344,7931.0,52869,1,0,3e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
8.0,33841,3448.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,25030,30298.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18344,7063.0,52869,1,0,1e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
16.0,5526,12028.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
12.0,54580,21614.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,24104,33813.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,18344,9789.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
11.0,63420,3752.0,23,1,0,6e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
12.0,52989,25459.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,18344,6133.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
16.0,5526,21648.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
16.0,5526,24033.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
17.0,18344,29743.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,17832,6701.0,37215,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
12.0,36097,3383.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
11.0,43746,32996.0,8080,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,36097,23702.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,29360,1797.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,54836,30504.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
10.0,6155,21778.0,80,1,0,3.758362,0,0,8,99,99,0,5.0,4,160,0,0,1.0,10
12.0,36097,22903.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
16.0,5526,32345.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
17.0,18344,18378.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,17832,26740.0,37215,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
12.0,36097,11052.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
17.0,18344,26375.0,52869,1,0,1e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
10.0,34456,4494.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
10.0,60216,15302.0,23,1,0,3.128506,0,0,0,99,99,0,7.0,3,180,0,0,1.0,0
17.0,17832,7531.0,37215,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
17.0,18344,6632.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
9.0,36227,11392.0,62336,1,0,99.0,99,99,12,99,99,0,1.0,0,0,0,0,1.0,10
12.0,54580,4666.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
9.0,15665,11392.0,62336,1,0,99.0,99,99,12,99,99,0,1.0,0,0,0,0,1.0,10
17.0,18344,16943.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
8.0,39934,2843.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,14254,6498.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
11.0,38370,27681.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
9.0,6371,11392.0,62336,1,0,99.0,99,99,12,99,99,0,1.0,0,0,0,0,1.0,10
11.0,63420,21200.0,2323,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
11.0,38370,18094.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,25542,11309.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,36097,1293.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
11.0,38114,31855.0,8081,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,17832,29900.0,37215,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
8.0,44749,31764.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,29360,11014.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
16.0,5526,13212.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
12.0,11315,35907.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,53994,35659.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
11.0,38114,23688.0,8081,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,17576,2164.0,8081,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
12.0,54324,6594.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
17.0,18344,9152.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
10.0,50490,2626.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
16.0,5526,2368.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
16.0,5526,21197.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
12.0,58927,36595.0,27015,2,0,292.645525,5500,0,0,99,99,0,2.0,220,11660,0,0,1.0,10
12.0,32751,2635.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,13486,35279.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
16.0,5526,4433.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
12.0,52989,25006.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,49405,35484.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18088,22884.0,80,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
10.0,54491,31930.0,992,1,0,2.689966,0,0,8,99,99,0,5.0,3,120,0,0,1.0,10
12.0,13486,5668.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
10.0,35900,36322.0,23,1,0,3.083731,0,0,0,99,99,0,7.0,3,180,0,0,1.0,0
12.0,36097,269.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
8.0,47736,31818.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
10.0,46374,31930.0,992,1,0,4.251576,0,0,8,99,99,0,5.0,9,360,0,0,1.0,10
7.0,30535,23267.0,8081,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
17.0,17832,27484.0,37215,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
12.0,29360,3181.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
11.0,44002,7760.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,25542,12600.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
11.0,44002,28499.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
11.0,38114,28713.0,8081,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18344,26879.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,11315,30574.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
10.0,49290,33606.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
8.0,39930,23480.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
16.0,5526,694.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
17.0,18344,17614.0,52869,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,12986,10375.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,52989,32640.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
10.0,21005,21778.0,80,1,0,3.403065,0,0,8,99,99,0,5.0,2,80,0,0,1.0,10
17.0,18344,26298.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
8.0,47053,12155.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
11.0,38370,7118.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
10.0,50874,2579.0,23,1,0,3.096001,0,0,0,99,99,0,7.0,3,180,0,0,1.0,0
12.0,10914,14818.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,36097,31770.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
11.0,38370,8567.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
8.0,43191,13523.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18344,10456.0,52869,1,0,4e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,52458,25256.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
11.0,44002,29459.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,25542,4676.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,48841,13915.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
8.0,50362,1811.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
10.0,56862,5151.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
17.0,18344,20172.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
11.0,43746,4114.0,80,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
9.0,23451,11392.0,62336,1,0,99.0,99,99,12,99,99,0,1.0,0,0,0,0,1.0,10
8.0,36338,25725.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18344,8036.0,52869,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
10.0,52920,21778.0,80,1,0,4.165388,0,0,8,99,99,0,5.0,4,160,0,0,1.0,10
16.0,5526,5395.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
12.0,48841,30347.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
16.0,5526,36487.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
12.0,41161,3670.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
11.0,38370,28829.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
16.0,5526,21357.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
12.0,36097,25381.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,36097,3231.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
17.0,52209,14621.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,14
8.0,37694,12685.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,32751,30244.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,17576,23825.0,8081,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
17.0,18344,29841.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,50708,24736.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
9.0,6966,11392.0,62336,1,0,99.0,99,99,12,99,99,0,1.0,0,0,0,0,1.0,10
17.0,18344,6501.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,41161,3028.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,14254,27184.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,28704,21889.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,13486,36461.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,36097,12910.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
16.0,5526,1524.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
12.0,13998,35913.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18344,18512.0,52869,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,11571,17247.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
8.0,42020,30229.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,18344,28349.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
7.0,30535,23231.0,8081,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
11.0,38370,25731.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,36097,11770.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
10.0,33158,1292.0,23,1,0,3.092727,0,0,0,99,99,0,7.0,3,180,0,0,1.0,0
17.0,18344,8956.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
10.0,48004,5306.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
8.0,37694,24968.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,28704,34171.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
10.0,39288,2598.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
7.0,24159,23329.0,8081,1,0,1e-05,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
17.0,17832,8187.0,37215,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
12.0,10803,13350.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
11.0,38370,27784.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
17.0,18344,28773.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,36097,15499.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
8.0,37687,15213.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
11.0,38370,7195.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,32495,9699.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
11.0,38370,8589.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
17.0,18344,6325.0,52869,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,17576,36418.0,8081,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
17.0,18344,20072.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,17576,33094.0,8081,1,0,3e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
12.0,11315,35488.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
17.0,17832,26330.0,37215,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
10.0,39950,23061.0,80,1,0,1.092638,0,0,8,99,99,0,5.0,2,80,0,0,1.0,10
12.0,36097,36596.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
17.0,18344,6677.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
10.0,7698,31930.0,992,1,0,1.367985,0,0,8,99,99,0,5.0,2,80,0,0,1.0,10
8.0,38491,2055.0,22,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
16.0,5526,4441.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
17.0,18344,10080.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
16.0,5526,478.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
16.0,5526,11582.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
17.0,18344,9720.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,17832,26064.0,37215,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
17.0,18344,28685.0,52869,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
11.0,43746,22076.0,80,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
10.0,41560,12107.0,23,1,0,3.130001,0,0,0,99,99,0,7.0,3,180,0,0,1.0,0
17.0,17832,6921.0,37215,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,12
12.0,10803,32121.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
17.0,18344,28625.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
11.0,38370,29394.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,10914,21031.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
10.0,14493,21778.0,22,1,0,98.350843,27023021973,0,12,99,99,0,3.0,60,3000,0,0,1.0,10
17.0,18344,16049.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
17.0,17576,11227.0,8081,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,14
17.0,18344,29897.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
10.0,64741,21778.0,80,1,0,4.795273,0,0,8,99,99,0,5.0,4,160,0,0,1.0,10
10.0,37407,31930.0,992,1,0,4.68682,0,0,8,99,99,0,5.0,5,200,0,0,1.0,10
11.0,38370,27351.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
12.0,48841,30969.0,52869,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,14
12.0,24104,36686.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
12.0,14254,26083.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
11.0,38370,19930.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,12
16.0,5526,35454.0,37215,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,0.0,12
17.0,18344,9450.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
12.0,50708,23429.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
